age;education;duration;campaign;pdays;previous;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y;was_contacted_before;education_rank;job_blue-collar;job_entrepreneur;job_housemaid;job_management;job_retired;job_self-employed;job_services;job_student;job_technician;job_unemployed;marital_married;marital_single;default_unknown;default_yes;housing_yes;loan_yes;contact_telephone;day_of_week_mon;day_of_week_thu;day_of_week_tue;day_of_week_wed;poutcome_nonexistent;poutcome_success;age_band_26-35;age_band_36-45;age_band_46-55;age_band_56-65;age_band_66+;month_sin;month_cos;campaign_intensity;emp.var.rate_denoised;cons.price.idx_denoised;cons.conf.idx_denoised;euribor3m_denoised;nr.employed_denoised
46;university.degree;1141;2;999;0;1.4;93.444;-36.1;4.965;5228.1;1;0;6;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;-0.8660254037844384;-0.5000000000000004;2.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
50;professional.course;378;2;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;5;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;-0.8660254037844384;-0.5000000000000004;2.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
36;university.degree;92;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;False;True;False;False;False;True;False;False;True;False;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
42;high.school;135;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;4;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
50;university.degree;734;2;999;0;1.4;93.444;-36.1;4.965;5228.1;1;0;6;False;False;False;True;False;False;False;False;False;False;True;False;True;False;True;False;False;True;False;False;False;True;False;False;False;True;False;False;-0.8660254037844384;-0.5000000000000004;2.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
56;basic.4y;153;2;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;1;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;True;False;-0.8660254037844384;-0.5000000000000004;2.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
49;basic.6y;133;6;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;2;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;-0.8660254037844384;-0.5000000000000004;6.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
34;university.degree;262;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
34;university.degree;1238;1;999;0;1.4;93.444;-36.1;4.965;5228.1;1;0;6;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;1.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
32;university.degree;149;2;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;2.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
34;university.degree;382;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
31;university.degree;55;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
49;basic.6y;383;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;2;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
49;basic.6y;280;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;2;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;False;True;False;False;False;True;False;False;False;True;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
52;professional.course;93;2;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;5;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;True;True;False;False;False;True;False;False;False;True;False;False;-0.8660254037844384;-0.5000000000000004;2.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
49;university.degree;76;5;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;-0.8660254037844384;-0.5000000000000004;5.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
48;high.school;121;2;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;4;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;-0.8660254037844384;-0.5000000000000004;2.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
30;university.degree;176;2;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;2.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
32;professional.course;187;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;5;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
36;university.degree;246;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;False;True;False;False;False;True;False;False;True;False;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
30;university.degree;107;1;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;1.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
30;university.degree;132;1;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;1.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
46;basic.9y;109;1;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;3;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;-0.8660254037844384;-0.5000000000000004;1.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
55;professional.course;381;4;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;5;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;-0.8660254037844384;-0.5000000000000004;4.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
52;university.degree;445;1;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;True;False;False;False;True;False;False;False;True;False;False;-0.8660254037844384;-0.5000000000000004;1.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
30;high.school;129;1;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;4;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;1.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
30;university.degree;71;2;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;2.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
51;basic.4y;80;7;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;1;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;-0.8660254037844384;-0.5000000000000004;7.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
30;university.degree;720;1;999;0;1.4;93.444;-36.1;4.965;5228.1;1;0;6;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;1.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
44;high.school;64;1;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;4;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;False;True;False;False;False;True;False;False;True;False;False;False;-0.8660254037844384;-0.5000000000000004;1.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
42;basic.4y;173;1;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;1;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;True;False;False;True;False;False;False;-0.8660254037844384;-0.5000000000000004;1.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
55;professional.course;190;1;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;5;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;False;False;False;True;False;False;-0.8660254037844384;-0.5000000000000004;1.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
34;university.degree;90;2;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;2.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
40;professional.course;139;7;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;5;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;True;False;False;False;True;False;False;True;False;False;False;-0.8660254037844384;-0.5000000000000004;7.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
47;university.degree;549;1;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;-0.8660254037844384;-0.5000000000000004;1.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
38;high.school;265;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;4;False;False;False;False;False;False;False;False;True;False;False;True;True;False;True;True;False;True;False;False;False;True;False;False;True;False;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
36;high.school;61;1;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;4;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;True;False;False;False;True;False;False;True;False;False;False;-0.8660254037844384;-0.5000000000000004;1.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
36;high.school;67;1;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;4;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;True;False;False;False;True;False;False;True;False;False;False;-0.8660254037844384;-0.5000000000000004;1.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
56;basic.9y;126;2;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;3;True;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;True;False;False;False;True;False;False;False;False;True;False;-0.8660254037844384;-0.5000000000000004;2.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
48;high.school;429;6;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;4;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;False;False;False;True;False;False;-0.8660254037844384;-0.5000000000000004;6.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
30;university.degree;117;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
39;high.school;154;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;4;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;True;False;False;True;False;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
39;professional.course;77;1;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;5;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;-0.8660254037844384;-0.5000000000000004;1.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
60;basic.4y;221;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;1;False;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
30;high.school;148;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;4;True;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
34;university.degree;118;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
29;professional.course;80;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;5;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
29;university.degree;214;5;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;5.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
55;basic.9y;248;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;3;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
38;university.degree;240;5;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;-0.8660254037844384;-0.5000000000000004;5.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
40;university.degree;385;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;True;False;False;True;False;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
30;basic.6y;249;5;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;2;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;5.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
30;university.degree;104;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
39;high.school;124;6;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;4;False;False;False;False;False;False;False;False;True;False;False;True;True;False;True;False;False;True;False;False;False;True;False;False;True;False;False;False;-0.8660254037844384;-0.5000000000000004;6.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
34;university.degree;117;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
34;university.degree;312;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
34;university.degree;271;2;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;2.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
32;university.degree;95;5;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;5.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
29;professional.course;157;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;5;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
50;professional.course;1144;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;5;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;True;False;False;False;True;False;False;False;True;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
46;university.degree;67;5;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;False;-0.8660254037844384;-0.5000000000000004;5.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
37;university.degree;108;4;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;False;False;False;False;False;False;False;True;False;True;False;True;False;True;True;False;True;False;False;False;True;False;False;True;False;False;False;-0.8660254037844384;-0.5000000000000004;4.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
36;professional.course;345;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;5;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
39;university.degree;101;5;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;-0.8660254037844384;-0.5000000000000004;5.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
36;professional.course;304;4;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;5;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;-0.8660254037844384;-0.5000000000000004;4.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
45;university.degree;38;2;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;True;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;True;False;False;False;True;False;False;True;False;False;False;-0.8660254037844384;-0.5000000000000004;2.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
36;professional.course;663;3;999;0;1.4;93.444;-36.1;4.965;5228.1;1;0;5;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
38;high.school;95;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;4;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
46;basic.9y;268;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;3;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;False;False;False;True;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
29;high.school;133;5;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;4;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;5.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
30;high.school;339;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;4;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
31;professional.course;106;5;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;5;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;5.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
29;university.degree;209;2;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;2.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
40;university.degree;94;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
30;high.school;862;9;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;4;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;9.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
51;professional.course;236;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;5;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;True;False;False;False;True;False;False;False;True;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
36;professional.course;444;3;999;0;1.4;93.444;-36.1;4.965;5228.1;1;0;5;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
32;professional.course;239;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;5;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
32;university.degree;418;5;999;0;1.4;93.444;-36.1;4.965;5228.1;1;0;6;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;5.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
30;university.degree;277;3;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;6;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;3.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
31;professional.course;231;5;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;5;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;5.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
30;high.school;481;2;999;0;1.4;93.444;-36.1;4.965;5228.1;0;0;4;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;-0.8660254037844384;-0.5000000000000004;2.0;1.1158596919496562;93.47519674956668;-36.08180129274761;5.105157904313684;5232.524844919445
